EmployeeLeave,StartDateLeave,EndDateLeave,date_work,WorkHours,TimeSheetTransactionID,Check_DATA
MMP21986,2022-01-06,2022-01-06,2022-01-06,0.8,MMP21986-P2E-744567,TRUE
MMP21986,2022-01-06,2022-01-06,2022-01-06,1,MMP21986-P2E-844567,TRUE
MMP21986,2022-01-06,2022-01-06,2022-01-06,3,MMP21986-P4A-744567,TRUE
MMP21986,2022-01-06,2022-01-06,2022-01-06,1.9,MMP21986-P4A-844567,TRUE
MMP21986,2022-02-01,2022-02-01,2022-02-01,2.1,MMP21986-P2E-744593,TRUE
MMP21986,2022-02-01,2022-02-01,2022-02-01,2.9,MMP21986-P2E-844593,TRUE
MMP21986,2022-02-01,2022-02-01,2022-02-01,1.1,MMP21986-P4A-744593,TRUE
MMP21986,2022-02-01,2022-02-01,2022-02-01,1.7,MMP21986-P4A-844593,TRUE
MMP21986,2022-02-07,2022-02-07,2022-02-07,3.6,MMP21986-P2E-744599,TRUE
MMP21986,2022-02-07,2022-02-07,2022-02-07,3.6,MMP21986-P2E-844599,TRUE
MMP21986,2022-02-07,2022-02-07,2022-02-07,1,MMP21986-P4A-744599,TRUE
MMP21986,2022-02-07,2022-02-07,2022-02-07,2.5,MMP21986-P4A-844599,TRUE
MMP21986,2022-02-10,2022-02-10,2022-02-10,3.8,MMP21986-P2E-744602,TRUE
MMP21986,2022-02-10,2022-02-10,2022-02-10,2.5,MMP21986-P2E-844602,TRUE
MMP21986,2022-02-10,2022-02-10,2022-02-10,1.3,MMP21986-P4A-744602,TRUE
MMP21986,2022-02-10,2022-02-10,2022-02-10,3.4,MMP21986-P4A-844602,TRUE
MMP21986,2022-02-17,2022-02-17,2022-02-17,2.1,MMP21986-P2E-744609,TRUE
MMP21986,2022-02-17,2022-02-17,2022-02-17,2.2,MMP21986-P2E-844609,TRUE
MMP21986,2022-02-17,2022-02-17,2022-02-17,2,MMP21986-P4A-744609,TRUE
MMP21986,2022-02-17,2022-02-17,2022-02-17,3.5,MMP21986-P4A-844609,TRUE
MMP21986,2022-02-24,2022-02-24,2022-02-24,1.1,MMP21986-P2E-744616,TRUE
MMP21986,2022-02-24,2022-02-24,2022-02-24,1.4,MMP21986-P2E-844616,TRUE
MMP21986,2022-02-24,2022-02-24,2022-02-24,2.5,MMP21986-P4A-744616,TRUE
MMP21986,2022-02-24,2022-02-24,2022-02-24,3.1,MMP21986-P4A-844616,TRUE
MMP21986,2022-02-25,2022-02-25,2022-02-25,1.5,MMP21986-P2E-744617,TRUE
MMP21986,2022-02-25,2022-02-25,2022-02-25,0.9,MMP21986-P2E-844617,TRUE
MMP21986,2022-02-25,2022-02-25,2022-02-25,3.1,MMP21986-P4A-744617,TRUE
MMP21986,2022-02-25,2022-02-25,2022-02-25,3.7,MMP21986-P4A-844617,TRUE
MMP21986,2022-03-09,2022-03-09,2022-03-09,1,MMP21986-P2E-744629,TRUE
MMP21986,2022-03-09,2022-03-09,2022-03-09,3.1,MMP21986-P2E-844629,TRUE
MMP21986,2022-03-09,2022-03-09,2022-03-09,2.7,MMP21986-P4A-744629,TRUE
MMP21986,2022-03-09,2022-03-09,2022-03-09,1,MMP21986-P4A-844629,TRUE
MMP21986,2022-04-12,2022-04-15,2022-04-12,1.3,MMP21986-P2E-744663,TRUE
MMP21986,2022-04-12,2022-04-15,2022-04-12,2.2,MMP21986-P2E-844663,TRUE
MMP21986,2022-04-12,2022-04-15,2022-04-12,2.1,MMP21986-P4A-744663,TRUE
MMP21986,2022-04-12,2022-04-15,2022-04-12,1.7,MMP21986-P4A-844663,TRUE
MMP21986,2022-04-12,2022-04-15,2022-04-12,1.6,MMP21986-P6B-744663,TRUE
MMP21986,2022-04-12,2022-04-15,2022-04-12,0.7,MMP21986-P6B-844663,TRUE
MMP21986,2022-04-12,2022-04-15,2022-04-13,2,MMP21986-P2E-744664,TRUE
MMP21986,2022-04-12,2022-04-15,2022-04-13,2.1,MMP21986-P2E-844664,TRUE
MMP21986,2022-04-12,2022-04-15,2022-04-13,2.1,MMP21986-P4A-744664,TRUE
MMP21986,2022-04-12,2022-04-15,2022-04-13,0.8,MMP21986-P4A-844664,TRUE
MMP21986,2022-04-12,2022-04-15,2022-04-13,2.2,MMP21986-P6B-744664,TRUE
MMP21986,2022-04-12,2022-04-15,2022-04-13,1.5,MMP21986-P6B-844664,TRUE
MMP21986,2022-04-12,2022-04-15,2022-04-14,1.5,MMP21986-P2E-744665,TRUE
MMP21986,2022-04-12,2022-04-15,2022-04-14,0.5,MMP21986-P2E-844665,TRUE
MMP21986,2022-04-12,2022-04-15,2022-04-14,1,MMP21986-P4A-744665,TRUE
MMP21986,2022-04-12,2022-04-15,2022-04-14,1.5,MMP21986-P4A-844665,TRUE
MMP21986,2022-04-12,2022-04-15,2022-04-14,0.9,MMP21986-P6B-744665,TRUE
MMP21986,2022-04-12,2022-04-15,2022-04-14,2.2,MMP21986-P6B-844665,TRUE
MMP21986,2022-04-12,2022-04-15,2022-04-15,2.3,MMP21986-P2E-744666,TRUE
MMP21986,2022-04-12,2022-04-15,2022-04-15,1.2,MMP21986-P2E-844666,TRUE
MMP21986,2022-04-12,2022-04-15,2022-04-15,2.2,MMP21986-P4A-744666,TRUE
MMP21986,2022-04-12,2022-04-15,2022-04-15,1.4,MMP21986-P4A-844666,TRUE
MMP21986,2022-04-12,2022-04-15,2022-04-15,2.4,MMP21986-P6B-744666,TRUE
MMP21986,2022-04-12,2022-04-15,2022-04-15,2.1,MMP21986-P6B-844666,TRUE
MMP21986,2022-04-19,2022-04-19,2022-04-19,0.6,MMP21986-P2E-744670,TRUE
MMP21986,2022-04-19,2022-04-19,2022-04-19,0.8,MMP21986-P2E-844670,TRUE
MMP21986,2022-04-19,2022-04-19,2022-04-19,2,MMP21986-P4A-744670,TRUE
MMP21986,2022-04-19,2022-04-19,2022-04-19,1.7,MMP21986-P4A-844670,TRUE
MMP21986,2022-04-19,2022-04-19,2022-04-19,1.2,MMP21986-P6B-744670,TRUE
MMP21986,2022-04-19,2022-04-19,2022-04-19,0.9,MMP21986-P6B-844670,TRUE
MMP21986,2022-05-05,2022-05-05,2022-05-05,2.4,MMP21986-P2E-744686,TRUE
MMP21986,2022-05-05,2022-05-05,2022-05-05,1.1,MMP21986-P2E-844686,TRUE
MMP21986,2022-05-05,2022-05-05,2022-05-05,2,MMP21986-P4A-744686,TRUE
MMP21986,2022-05-05,2022-05-05,2022-05-05,0.8,MMP21986-P4A-844686,TRUE
MMP21986,2022-05-05,2022-05-05,2022-05-05,2.5,MMP21986-P6B-744686,TRUE
MMP21986,2022-05-05,2022-05-05,2022-05-05,0.6,MMP21986-P6B-844686,TRUE
MMP21986,2022-05-12,2022-05-12,2022-05-12,1.8,MMP21986-P2E-744693,TRUE
MMP21986,2022-05-12,2022-05-12,2022-05-12,0.9,MMP21986-P2E-844693,TRUE
MMP21986,2022-05-12,2022-05-12,2022-05-12,1.9,MMP21986-P4A-744693,TRUE
MMP21986,2022-05-12,2022-05-12,2022-05-12,0.6,MMP21986-P4A-844693,TRUE
MMP21986,2022-05-12,2022-05-12,2022-05-12,1.6,MMP21986-P6B-744693,TRUE
MMP21986,2022-05-12,2022-05-12,2022-05-12,0.6,MMP21986-P6B-844693,TRUE
MMP21986,2022-06-02,2022-06-02,2022-06-02,1.5,MMP21986-P2E-744714,TRUE
MMP21986,2022-06-02,2022-06-02,2022-06-02,2.3,MMP21986-P2E-844714,TRUE
MMP21986,2022-06-02,2022-06-02,2022-06-02,1.4,MMP21986-P4A-744714,TRUE
MMP21986,2022-06-02,2022-06-02,2022-06-02,1.4,MMP21986-P4A-844714,TRUE
MMP21986,2022-06-02,2022-06-02,2022-06-02,2.2,MMP21986-P5B-744714,TRUE
MMP21986,2022-06-02,2022-06-02,2022-06-02,1.6,MMP21986-P5B-844714,TRUE
MMP21986,2022-06-03,2022-06-03,2022-06-03,1,MMP21986-P2E-744715,TRUE
MMP21986,2022-06-03,2022-06-03,2022-06-03,2.1,MMP21986-P2E-844715,TRUE
MMP21986,2022-06-03,2022-06-03,2022-06-03,1.3,MMP21986-P4A-744715,TRUE
MMP21986,2022-06-03,2022-06-03,2022-06-03,0.5,MMP21986-P4A-844715,TRUE
MMP21986,2022-06-03,2022-06-03,2022-06-03,1.4,MMP21986-P5B-744715,TRUE
MMP21986,2022-06-03,2022-06-03,2022-06-03,2.4,MMP21986-P5B-844715,TRUE
MMP21986,2022-06-08,2022-06-08,2022-06-08,1.7,MMP21986-P2E-744720,TRUE
MMP21986,2022-06-08,2022-06-08,2022-06-08,1.2,MMP21986-P2E-844720,TRUE
MMP21986,2022-06-08,2022-06-08,2022-06-08,2.4,MMP21986-P4A-744720,TRUE
MMP21986,2022-06-08,2022-06-08,2022-06-08,1.3,MMP21986-P4A-844720,TRUE
MMP21986,2022-06-08,2022-06-08,2022-06-08,1.7,MMP21986-P5B-744720,TRUE
MMP21986,2022-06-08,2022-06-08,2022-06-08,1.6,MMP21986-P5B-844720,TRUE
MMP21986,2022-06-27,2022-06-27,2022-06-27,1.8,MMP21986-P2E-744739,TRUE
MMP21986,2022-06-27,2022-06-27,2022-06-27,1.5,MMP21986-P2E-844739,TRUE
MMP21986,2022-06-27,2022-06-27,2022-06-27,2.4,MMP21986-P4A-744739,TRUE
MMP21986,2022-06-27,2022-06-27,2022-06-27,2,MMP21986-P4A-844739,TRUE
MMP21986,2022-06-27,2022-06-27,2022-06-27,2.3,MMP21986-P5B-744739,TRUE
MMP21986,2022-06-27,2022-06-27,2022-06-27,1.5,MMP21986-P5B-844739,TRUE
MMP21986,2022-07-04,2022-07-04,2022-07-04,1.2,MMP21986-P4A-744746,TRUE
MMP21986,2022-07-04,2022-07-04,2022-07-04,1.7,MMP21986-P4A-844746,TRUE
MMP21986,2022-07-04,2022-07-04,2022-07-04,2.7,MMP21986-P5B-744746,TRUE
MMP21986,2022-07-04,2022-07-04,2022-07-04,1.2,MMP21986-P5B-844746,TRUE
MMP21986,2022-08-12,2022-08-12,2022-08-12,1.3,MMP21986-P4A-744785,TRUE
MMP21986,2022-08-12,2022-08-12,2022-08-12,1.6,MMP21986-P4A-844785,TRUE
MMP21986,2022-08-12,2022-08-12,2022-08-12,1.5,MMP21986-P5B-744785,TRUE
MMP21986,2022-08-12,2022-08-12,2022-08-12,1.8,MMP21986-P5B-844785,TRUE
MMP21986,2022-08-12,2022-08-12,2022-08-12,1.4,MMP21986-P6D-744785,TRUE
MMP21986,2022-08-12,2022-08-12,2022-08-12,0.9,MMP21986-P6D-844785,TRUE
MMP21986,2022-09-14,2022-09-14,2022-09-14,2.3,MMP21986-P4A-744818,TRUE
MMP21986,2022-09-14,2022-09-14,2022-09-14,0.8,MMP21986-P4A-844818,TRUE
MMP21986,2022-09-14,2022-09-14,2022-09-14,2.1,MMP21986-P5B-744818,TRUE
MMP21986,2022-09-14,2022-09-14,2022-09-14,0.5,MMP21986-P5B-844818,TRUE
MMP21986,2022-09-14,2022-09-14,2022-09-14,1.7,MMP21986-P6D-744818,TRUE
MMP21986,2022-09-14,2022-09-14,2022-09-14,2.5,MMP21986-P6D-844818,TRUE
MMP21986,2022-09-16,2022-09-16,2022-09-16,1.9,MMP21986-P4A-744820,TRUE
MMP21986,2022-09-16,2022-09-16,2022-09-16,2.5,MMP21986-P4A-844820,TRUE
MMP21986,2022-09-16,2022-09-16,2022-09-16,1.9,MMP21986-P5B-744820,TRUE
MMP21986,2022-09-16,2022-09-16,2022-09-16,1.4,MMP21986-P5B-844820,TRUE
MMP21986,2022-09-16,2022-09-16,2022-09-16,0.9,MMP21986-P6D-744820,TRUE
MMP21986,2022-09-16,2022-09-16,2022-09-16,2.1,MMP21986-P6D-844820,TRUE
MMP21986,2022-09-19,2022-09-19,2022-09-19,2,MMP21986-P4B-744823,TRUE
MMP21986,2022-09-19,2022-09-19,2022-09-19,1,MMP21986-P5B-744823,TRUE
MMP21986,2022-09-19,2022-09-19,2022-09-19,2.1,MMP21986-P5B-844823,TRUE
MMP21986,2022-09-19,2022-09-19,2022-09-19,1.1,MMP21986-P6D-744823,TRUE
MMP21986,2022-09-19,2022-09-19,2022-09-19,1.9,MMP21986-P6D-844823,TRUE
MMP21986,2022-09-21,2022-09-21,2022-09-21,2.3,MMP21986-P4B-744825,TRUE
MMP21986,2022-09-21,2022-09-21,2022-09-21,1,MMP21986-P5B-744825,TRUE
MMP21986,2022-09-21,2022-09-21,2022-09-21,2.9,MMP21986-P5B-844825,TRUE
MMP21986,2022-09-21,2022-09-21,2022-09-21,3.1,MMP21986-P6D-744825,TRUE
MMP21986,2022-09-21,2022-09-21,2022-09-21,2.7,MMP21986-P6D-844825,TRUE
MMP21986,2022-09-22,2022-09-22,2022-09-22,2.7,MMP21986-P4B-744826,TRUE
MMP21986,2022-09-22,2022-09-22,2022-09-22,2.2,MMP21986-P5B-744826,TRUE
MMP21986,2022-09-22,2022-09-22,2022-09-22,3,MMP21986-P5B-844826,TRUE
MMP21986,2022-09-22,2022-09-22,2022-09-22,2.6,MMP21986-P6D-744826,TRUE
MMP21986,2022-09-22,2022-09-22,2022-09-22,2.9,MMP21986-P6D-844826,TRUE
MMP21986,2022-09-27,2022-09-27,2022-09-27,3,MMP21986-P4B-744831,TRUE
MMP21986,2022-09-27,2022-09-27,2022-09-27,1.8,MMP21986-P5B-744831,TRUE
MMP21986,2022-09-27,2022-09-27,2022-09-27,2.6,MMP21986-P5B-844831,TRUE
MMP21986,2022-09-27,2022-09-27,2022-09-27,2.6,MMP21986-P6D-744831,TRUE
MMP21986,2022-09-27,2022-09-27,2022-09-27,0.8,MMP21986-P6D-844831,TRUE
MMP21986,2022-10-07,2022-10-07,2022-10-07,1.9,MMP21986-P4B-744841,TRUE
MMP21986,2022-10-07,2022-10-07,2022-10-07,1.2,MMP21986-P5B-744841,TRUE
MMP21986,2022-10-07,2022-10-07,2022-10-07,0.8,MMP21986-P5B-844841,TRUE
MMP21986,2022-10-07,2022-10-07,2022-10-07,2.7,MMP21986-P6D-744841,TRUE
MMP21986,2022-10-07,2022-10-07,2022-10-07,2.4,MMP21986-P6D-844841,TRUE
MMP21986,2022-11-08,2022-11-09,2022-11-08,0.7,MMP21986-P4B-744873,TRUE
MMP21986,2022-11-08,2022-11-09,2022-11-08,1.1,MMP21986-P5C-744873,TRUE
MMP21986,2022-11-08,2022-11-09,2022-11-08,2.1,MMP21986-P5C-844873,TRUE
MMP21986,2022-11-08,2022-11-09,2022-11-08,1.3,MMP21986-P6E-744873,TRUE
MMP21986,2022-11-08,2022-11-09,2022-11-08,2.8,MMP21986-P6E-844873,TRUE
MMP21986,2022-11-08,2022-11-09,2022-11-09,1.2,MMP21986-P4B-744874,TRUE
MMP21986,2022-11-08,2022-11-09,2022-11-09,2.7,MMP21986-P5C-744874,TRUE
MMP21986,2022-11-08,2022-11-09,2022-11-09,2.8,MMP21986-P5C-844874,TRUE
MMP21986,2022-11-08,2022-11-09,2022-11-09,2.2,MMP21986-P6E-744874,TRUE
MMP21986,2022-11-08,2022-11-09,2022-11-09,2.8,MMP21986-P6E-844874,TRUE
MMP21986,2022-11-28,2022-11-28,2022-11-28,1.3,MMP21986-P4B-744893,TRUE
MMP21986,2022-11-28,2022-11-28,2022-11-28,1.8,MMP21986-P5C-744893,TRUE
MMP21986,2022-11-28,2022-11-28,2022-11-28,1.7,MMP21986-P5C-844893,TRUE
MMP21986,2022-11-28,2022-11-28,2022-11-28,2,MMP21986-P6E-744893,TRUE
MMP21986,2022-11-28,2022-11-28,2022-11-28,2.4,MMP21986-P6E-844893,TRUE
MMP21986,2022-12-02,2022-12-02,2022-12-02,1.3,MMP21986-P4B-744897,TRUE
MMP21986,2022-12-02,2022-12-02,2022-12-02,1.5,MMP21986-P5C-744897,TRUE
MMP21986,2022-12-02,2022-12-02,2022-12-02,2.7,MMP21986-P5C-844897,TRUE
MMP21986,2022-12-02,2022-12-02,2022-12-02,1,MMP21986-P6E-744897,TRUE
MMP21986,2022-12-02,2022-12-02,2022-12-02,2.9,MMP21986-P6E-844897,TRUE
MMP21986,2022-12-05,2022-12-05,2022-12-05,1.3,MMP21986-P4B-744900,TRUE
MMP21986,2022-12-05,2022-12-05,2022-12-05,1.6,MMP21986-P5C-744900,TRUE
MMP21986,2022-12-05,2022-12-05,2022-12-05,2.1,MMP21986-P5C-844900,TRUE
MMP21986,2022-12-05,2022-12-05,2022-12-05,1.2,MMP21986-P6E-744900,TRUE
MMP21986,2022-12-05,2022-12-05,2022-12-05,2.9,MMP21986-P6E-844900,TRUE
MMP21986,2022-12-12,2022-12-12,2022-12-12,1.4,MMP21986-P4B-744907,TRUE
MMP21986,2022-12-12,2022-12-12,2022-12-12,2.5,MMP21986-P5C-744907,TRUE
MMP21986,2022-12-12,2022-12-12,2022-12-12,1.9,MMP21986-P5C-844907,TRUE
MMP21986,2022-12-12,2022-12-12,2022-12-12,0.7,MMP21986-P6E-744907,TRUE
MMP21986,2022-12-12,2022-12-12,2022-12-12,2.2,MMP21986-P6E-844907,TRUE
MMP21986,2022-12-13,2022-12-13,2022-12-13,1.2,MMP21986-P4B-744908,TRUE
MMP21986,2022-12-13,2022-12-13,2022-12-13,0.6,MMP21986-P5C-744908,TRUE
MMP21986,2022-12-13,2022-12-13,2022-12-13,1.8,MMP21986-P5C-844908,TRUE
MMP21986,2022-12-13,2022-12-13,2022-12-13,2.6,MMP21986-P6E-744908,TRUE
MMP21986,2022-12-13,2022-12-13,2022-12-13,0.7,MMP21986-P6E-844908,TRUE
MMP21986,2022-12-22,2022-12-22,2022-12-22,0.6,MMP21986-P4B-744917,TRUE
MMP21986,2022-12-22,2022-12-22,2022-12-22,2.3,MMP21986-P5C-744917,TRUE
MMP21986,2022-12-22,2022-12-22,2022-12-22,2.2,MMP21986-P5C-844917,TRUE
MMP21986,2022-12-22,2022-12-22,2022-12-22,0.7,MMP21986-P6E-744917,TRUE
MMP21986,2022-12-22,2022-12-22,2022-12-22,1.4,MMP21986-P6E-844917,TRUE
MMP21986,2022-12-23,2022-12-23,2022-12-23,2.9,MMP21986-P4B-744918,TRUE
MMP21986,2022-12-23,2022-12-23,2022-12-23,1.5,MMP21986-P5C-744918,TRUE
MMP21986,2022-12-23,2022-12-23,2022-12-23,1.5,MMP21986-P5C-844918,TRUE
MMP21986,2022-12-23,2022-12-23,2022-12-23,2.2,MMP21986-P6E-744918,TRUE
MMP21986,2022-12-23,2022-12-23,2022-12-23,2.1,MMP21986-P6E-844918,TRUE
MNO11986,2023-06-05,2023-06-05,2023-06-05,5.1,MNO11986-P4C-1945082,TRUE
MNO11986,2023-06-05,2023-06-05,2023-06-05,6.3,MNO11986-P4C-2045082,TRUE
MNO11986,2023-06-07,2023-06-07,2023-06-07,6.1,MNO11986-P4C-1945084,TRUE
MNO11986,2023-06-07,2023-06-07,2023-06-07,4.7,MNO11986-P4C-2045084,TRUE
MNO11986,2023-06-26,2023-06-26,2023-06-26,6.2,MNO11986-P4C-1945103,TRUE
MNO11986,2023-06-26,2023-06-26,2023-06-26,4.8,MNO11986-P4C-2045103,TRUE
MNO11986,2023-07-06,2023-07-06,2023-07-06,2.3,MNO11986-P4C-1945113,TRUE
MNO11986,2023-07-06,2023-07-06,2023-07-06,2.5,MNO11986-P4C-2045113,TRUE
MNO11986,2023-08-28,2023-08-28,2023-08-28,7.2,MNO11986-P4C-1945166,TRUE
MNO11986,2023-08-28,2023-08-28,2023-08-28,5.2,MNO11986-P4C-2045166,TRUE
MNO11986,2023-09-05,2023-09-05,2023-09-05,5.2,MNO11986-P4C-1945174,TRUE
MNO11986,2023-09-05,2023-09-05,2023-09-05,5.4,MNO11986-P4C-2045174,TRUE
MNO11986,2023-09-06,2023-09-06,2023-09-06,7,MNO11986-P4C-1945175,TRUE
MNO11986,2023-09-06,2023-09-06,2023-09-06,1.7,MNO11986-P4C-2045175,TRUE
MNO11986,2023-09-07,2023-09-07,2023-09-07,7.6,MNO11986-P4C-1945176,TRUE
MNO11986,2023-09-07,2023-09-07,2023-09-07,5.4,MNO11986-P4C-2045176,TRUE
MNO11986,2023-09-12,2023-09-12,2023-09-12,3.4,MNO11986-P4C-1945181,TRUE
MNO11986,2023-09-12,2023-09-12,2023-09-12,1.9,MNO11986-P4C-2045181,TRUE
MNO11986,2023-09-14,2023-09-14,2023-09-14,3.1,MNO11986-P4C-1945183,TRUE
MNO11986,2023-09-14,2023-09-14,2023-09-14,1.5,MNO11986-P4C-2045183,TRUE
MNO11986,2023-09-22,2023-09-22,2023-09-22,7.2,MNO11986-P4C-1945191,TRUE
MNO11986,2023-09-22,2023-09-22,2023-09-22,1.8,MNO11986-P4C-2045191,TRUE
MNO11986,2023-09-26,2023-09-29,2023-09-26,4.9,MNO11986-P4C-1945195,TRUE
MNO11986,2023-09-26,2023-09-29,2023-09-26,3.5,MNO11986-P4C-2045195,TRUE
MNO11986,2023-09-26,2023-09-29,2023-09-27,5.9,MNO11986-P4C-1945196,TRUE
MNO11986,2023-09-26,2023-09-29,2023-09-27,7.3,MNO11986-P4C-2045196,TRUE
MNO11986,2023-09-26,2023-09-29,2023-09-28,3,MNO11986-P4C-1945197,TRUE
MNO11986,2023-09-26,2023-09-29,2023-09-28,2.3,MNO11986-P4C-2045197,TRUE
MNO11986,2023-09-26,2023-09-29,2023-09-29,4.4,MNO11986-P4C-1945198,TRUE
MNO11986,2023-09-26,2023-09-29,2023-09-29,6.5,MNO11986-P4C-2045198,TRUE
MNO11986,2023-10-19,2023-10-19,2023-10-19,6,MNO11986-P4C-1945218,TRUE
MNO11986,2023-10-19,2023-10-19,2023-10-19,1.9,MNO11986-P4C-2045218,TRUE
MNO11986,2023-11-08,2023-11-08,2023-11-08,1.2,MNO11986-P4C-1945238,TRUE
MNO11986,2023-11-08,2023-11-08,2023-11-08,1.9,MNO11986-P4C-2045238,TRUE
MNO11986,2023-11-08,2023-11-08,2023-11-08,1.5,MNO11986-P8C-1945238,TRUE
MNO11986,2023-11-08,2023-11-08,2023-11-08,3.5,MNO11986-P8C-2045238,TRUE
MNO11986,2023-11-16,2023-11-17,2023-11-16,3.3,MNO11986-P4C-1945246,TRUE
MNO11986,2023-11-16,2023-11-17,2023-11-16,1,MNO11986-P4C-2045246,TRUE
MNO11986,2023-11-16,2023-11-17,2023-11-16,2.1,MNO11986-P8C-1945246,TRUE
MNO11986,2023-11-16,2023-11-17,2023-11-16,2.1,MNO11986-P8C-2045246,TRUE
MNO11986,2023-11-16,2023-11-17,2023-11-17,2,MNO11986-P4C-1945247,TRUE
MNO11986,2023-11-16,2023-11-17,2023-11-17,3.1,MNO11986-P4C-2045247,TRUE
MNO11986,2023-11-16,2023-11-17,2023-11-17,1.4,MNO11986-P8C-1945247,TRUE
MNO11986,2023-11-16,2023-11-17,2023-11-17,1,MNO11986-P8C-2045247,TRUE
MNO11986,2023-12-04,2023-12-04,2023-12-04,3,MNO11986-P4C-1945264,TRUE
MNO11986,2023-12-04,2023-12-04,2023-12-04,3.1,MNO11986-P4C-2045264,TRUE
MNO11986,2023-12-04,2023-12-04,2023-12-04,2.2,MNO11986-P8C-1945264,TRUE
MNO11986,2023-12-04,2023-12-04,2023-12-04,3.7,MNO11986-P8C-2045264,TRUE
MNO11986,2023-12-05,2023-12-05,2023-12-05,1.7,MNO11986-P4C-1945265,TRUE
MNO11986,2023-12-05,2023-12-05,2023-12-05,1.3,MNO11986-P4C-2045265,TRUE
MNO11986,2023-12-05,2023-12-05,2023-12-05,3.6,MNO11986-P8C-1945265,TRUE
MNO11986,2023-12-05,2023-12-05,2023-12-05,0.8,MNO11986-P8C-2045265,TRUE
MNO11986,2023-12-13,2023-12-13,2023-12-13,2.2,MNO11986-P4C-1945273,TRUE
MNO11986,2023-12-13,2023-12-13,2023-12-13,3.4,MNO11986-P4C-2045273,TRUE
MNO11986,2023-12-13,2023-12-13,2023-12-13,1.5,MNO11986-P8C-1945273,TRUE
MNO11986,2023-12-13,2023-12-13,2023-12-13,3.6,MNO11986-P8C-2045273,TRUE
MNO11986,2023-12-15,2023-12-15,2023-12-15,0.8,MNO11986-P4C-1945275,TRUE
MNO11986,2023-12-15,2023-12-15,2023-12-15,2.3,MNO11986-P4C-2045275,TRUE
MNO11986,2023-12-15,2023-12-15,2023-12-15,1.8,MNO11986-P8C-1945275,TRUE
MNO11986,2023-12-15,2023-12-15,2023-12-15,3.5,MNO11986-P8C-2045275,TRUE
MNO11986,2023-12-26,2023-12-26,2023-12-26,2.8,MNO11986-P4C-1945286,TRUE
MNO11986,2023-12-26,2023-12-26,2023-12-26,1.6,MNO11986-P4C-2045286,TRUE
MNO11986,2023-12-26,2023-12-26,2023-12-26,2.3,MNO11986-P8C-1945286,TRUE
MNO11986,2023-12-26,2023-12-26,2023-12-26,1.8,MNO11986-P8C-2045286,TRUE
SWJ11991,2022-01-07,2022-01-07,2022-01-07,3.5,SWJ11991-P2E-944568,TRUE
SWJ11991,2022-01-07,2022-01-07,2022-01-07,1,SWJ11991-P2E-1044568,TRUE
SWJ11991,2022-01-07,2022-01-07,2022-01-07,1.8,SWJ11991-P4A-944568,TRUE
SWJ11991,2022-01-07,2022-01-07,2022-01-07,3.6,SWJ11991-P4A-1044568,TRUE
SWJ11991,2022-02-07,2022-02-07,2022-02-07,1.4,SWJ11991-P2E-944599,TRUE
SWJ11991,2022-02-07,2022-02-07,2022-02-07,0.9,SWJ11991-P2E-1044599,TRUE
SWJ11991,2022-02-07,2022-02-07,2022-02-07,3,SWJ11991-P4A-944599,TRUE
SWJ11991,2022-02-07,2022-02-07,2022-02-07,3.3,SWJ11991-P4A-1044599,TRUE
SWJ11991,2022-02-09,2022-02-09,2022-02-09,1.7,SWJ11991-P2E-944601,TRUE
SWJ11991,2022-02-09,2022-02-09,2022-02-09,0.8,SWJ11991-P2E-1044601,TRUE
SWJ11991,2022-02-09,2022-02-09,2022-02-09,1.2,SWJ11991-P4A-944601,TRUE
SWJ11991,2022-02-09,2022-02-09,2022-02-09,2.9,SWJ11991-P4A-1044601,TRUE
SWJ11991,2022-02-10,2022-02-10,2022-02-10,3.7,SWJ11991-P2E-944602,TRUE
SWJ11991,2022-02-10,2022-02-10,2022-02-10,2.7,SWJ11991-P2E-1044602,TRUE
SWJ11991,2022-02-10,2022-02-10,2022-02-10,2.8,SWJ11991-P4A-944602,TRUE
SWJ11991,2022-02-10,2022-02-10,2022-02-10,0.8,SWJ11991-P4A-1044602,TRUE
SWJ11991,2022-02-17,2022-02-17,2022-02-17,1.1,SWJ11991-P2E-944609,TRUE
SWJ11991,2022-02-17,2022-02-17,2022-02-17,1,SWJ11991-P2E-1044609,TRUE
SWJ11991,2022-02-17,2022-02-17,2022-02-17,3.9,SWJ11991-P4A-944609,TRUE
SWJ11991,2022-02-17,2022-02-17,2022-02-17,3.7,SWJ11991-P4A-1044609,TRUE
SWJ11991,2022-02-24,2022-02-24,2022-02-24,1.4,SWJ11991-P2E-944616,TRUE
SWJ11991,2022-02-24,2022-02-24,2022-02-24,1.7,SWJ11991-P2E-1044616,TRUE
SWJ11991,2022-02-24,2022-02-24,2022-02-24,2.9,SWJ11991-P4A-944616,TRUE
SWJ11991,2022-02-24,2022-02-24,2022-02-24,0.8,SWJ11991-P4A-1044616,TRUE
SWJ11991,2022-02-25,2022-02-25,2022-02-25,1.9,SWJ11991-P2E-944617,TRUE
SWJ11991,2022-02-25,2022-02-25,2022-02-25,2,SWJ11991-P2E-1044617,TRUE
SWJ11991,2022-02-25,2022-02-25,2022-02-25,1.9,SWJ11991-P4A-944617,TRUE
SWJ11991,2022-02-25,2022-02-25,2022-02-25,2.1,SWJ11991-P4A-1044617,TRUE
SWJ11991,2022-03-07,2022-03-07,2022-03-07,3.7,SWJ11991-P2E-944627,TRUE
